date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:52:54	44742/44742	---M--	200	added ('OK')	application/octet-stream	etag:%228608ca1a3e5ec6700e45ae41aa204166%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/fonts/montserrat-regular-webfont.eot?	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/fonts/montserrat-regular-webfontd41d.eot	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/style.css)
12:52:55	18616/18616	---M--	200	added ('OK')	application/octet-stream	etag:%22e579da3e5b02b37aa26548f8af34cf56%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/fonts/montserrat-regular-webfont.woff2	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/fonts/montserrat-regular-webfont.woff2	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/style.css)
12:52:56	24632/24632	---M--	200	added ('OK')	application/octet-stream	etag:%22a0276b8fb03404c944b36fdf047432e5%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/fonts/montserrat-regular-webfont.woff	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/fonts/montserrat-regular-webfont.woff	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/style.css)
12:52:57	44516/44516	---MCZ	200	added ('OK')	application/x-font-ttf	date:Tue,%2014%20May%202019%2009:21:27%20GMT	https://demo.hasthemes.com/educat-v2/educat-v2/educat/fonts/montserrat-regular-webfont.ttf	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/fonts/montserrat-regular-webfont.ttf	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/style.css)
12:52:57	70256/70256	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2014%20May%202019%2009:21:26%20GMT	https://demo.hasthemes.com/educat-v2/educat-v2/educat/fonts/montserrat-regular-webfont.svg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/fonts/montserrat-regular-webfont.svg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/style.css)
12:52:58	45406/45406	---M--	200	added ('OK')	application/octet-stream	etag:%220ee777f831fe1bc77e6bf441ff28aac4%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/fonts/montserrat-semibold-webfont.eot	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/fonts/montserrat-semibold-webfont.eot	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/style.css)
12:52:59	45406/45406	---M--	200	added ('OK')	application/octet-stream	etag:%220ee777f831fe1bc77e6bf441ff28aac4%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/fonts/montserrat-semibold-webfont.eot?	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/fonts/montserrat-semibold-webfontd41d.eot	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/style.css)
12:52:59	18876/18876	---M--	200	added ('OK')	application/octet-stream	etag:%22017add30c8cc7e79dd077caa7bec30d0%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/fonts/montserrat-semibold-webfont.woff2	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/fonts/montserrat-semibold-webfont.woff2	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/style.css)
12:53:01	24928/24928	---M--	200	added ('OK')	application/octet-stream	etag:%222f2cd31914f8677bf140ace5a8a14605%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/fonts/montserrat-semibold-webfont.woff	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/fonts/montserrat-semibold-webfont.woff	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/style.css)
12:53:01	45140/45140	---MCZ	200	added ('OK')	application/x-font-ttf	date:Tue,%2014%20May%202019%2009:21:28%20GMT	https://demo.hasthemes.com/educat-v2/educat-v2/educat/fonts/montserrat-semibold-webfont.ttf	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/fonts/montserrat-semibold-webfont.ttf	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/style.css)
12:53:02	70322/70322	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2014%20May%202019%2009:21:28%20GMT	https://demo.hasthemes.com/educat-v2/educat-v2/educat/fonts/montserrat-semibold-webfont.svg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/fonts/montserrat-semibold-webfont.svg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/style.css)
12:53:03	2298/2298	---M--	200	added ('OK')	image/jpeg	etag:%2257ece8ec28f9000e401a7164ab1d15ef%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/img/icon/cap-dark.jpg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/img/icon/cap-dark.jpg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/style.css)
12:53:04	2303/2303	---M--	200	added ('OK')	image/jpeg	etag:%22ce6bd1fa00ba71097a3d0eb1b58a5d3f%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/img/icon/cap-white.jpg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/img/icon/cap-white.jpg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/style.css)
12:53:06	114555/114555	---M--	200	added ('OK')	image/jpeg	etag:%22fa826b3eaed2f94bb598baec3e141fd5%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/img/banner/1.jpg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/img/banner/1.jpg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/style.css)
12:53:06	37064/37064	---M--	200	added ('OK')	image/jpeg	etag:%22e56acb2486dd8552132c0de19f25db08%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/img/banner/2.jpg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/img/banner/2.jpg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/style.css)
12:53:08	196356/196356	---M--	200	added ('OK')	image/jpeg	etag:%221b945879dcbd89bd5fe7926198cf158e%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/img/banner/3.jpg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/img/banner/3.jpg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/style.css)
12:53:09	55721/55721	---M--	200	added ('OK')	image/jpeg	etag:%221c399b043a3c1e40d375191ad967b46d%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/img/banner/5.jpg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/img/banner/5.jpg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/style.css)
12:53:09	1085/1085	---M--	200	added ('OK')	image/png	etag:%22fdedd9b3e7d19b36f91402ca9407a729%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/img/icon/arrow.png	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/img/icon/arrow.png	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/style.css)
12:53:11	154961/154961	---M--	200	added ('OK')	image/jpeg	etag:%22859375880a36463340a91c6b007dc32c%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/img/banner/4.jpg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/img/banner/4.jpg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/style.css)
12:53:20	582343/582343	---M--	200	added ('OK')	image/jpeg	etag:%22648cc3bf554b0a0076481f2dd82788f8%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/img/slider/5.jpg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/img/slider/5.jpg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/style.css)
12:53:20	1188437/1188437	---M--	200	added ('OK')	image/jpeg	etag:%22800aa9801a5d9dde4cbe195ad4f46626%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/img/slider/3.jpg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/img/slider/3.jpg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/style.css)
12:53:23	655300/655300	---M--	200	added ('OK')	image/jpeg	etag:%2281f077b2ad806c5142e8b682ed268bcb%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/img/slider/4.jpg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/img/slider/4.jpg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/index-2.html)
12:53:23	33857/33857	---M--	200	added ('OK')	image/jpeg	etag:%225e62e048dd6d09da624b1782cbe5a346%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/img/teacher/l-1.jpg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/img/teacher/l-1.jpg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/about.html)
12:53:23	45625/45625	---M--	200	added ('OK')	image/jpeg	etag:%2267114c8d6bb62b9661e5704d28d7ab70%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/img/teacher/l-2.jpg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/img/teacher/l-2.jpg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/about.html)
12:53:24	461348/461348	---M--	200	added ('OK')	image/jpeg	etag:%22bd6b1c2f9c6c57e2bc7003a215a4d78b%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/img/banner/6.jpg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/img/banner/6.jpg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/about.html)
12:53:24	43385/43385	---M--	200	added ('OK')	image/jpeg	etag:%22af0c758ed3404cd1152d1d62feede5e3%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/img/teacher/l-3.jpg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/img/teacher/l-3.jpg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/about.html)
12:53:25	32938/32938	---M--	200	added ('OK')	image/jpeg	etag:%22bc4f900fdcef96a99c1cbd4c96c3c813%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/img/teacher/l-4.jpg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/img/teacher/l-4.jpg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/about.html)
12:53:27	78665/78665	---M--	200	added ('OK')	image/jpeg	etag:%2253999abf04b983f677d4ef61c230c318%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/img/course/4.jpg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/img/course/4.jpg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/courses.html)
12:53:28	52958/52958	---M--	200	added ('OK')	image/jpeg	etag:%2224179b6768490e419cb3201488917511%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/img/course/5.jpg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/img/course/5.jpg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/courses.html)
12:53:29	72953/72953	---M--	200	added ('OK')	image/jpeg	etag:%2280e21d93d286a1ab7d6044e1c1595d26%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/img/course/6.jpg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/img/course/6.jpg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/courses.html)
12:53:29	113297/113297	---M--	200	added ('OK')	image/jpeg	etag:%2263a4534e156e9fe99ae46743e2d2e953%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/img/details/1.jpg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/img/details/1.jpg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/courses-details.html)
12:53:30	5691/5691	---M--	200	added ('OK')	image/jpeg	etag:%227bfb3716c4a22d123935805e6ceb8d6c%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/img/comment/1.jpg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/img/comment/1.jpg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/courses-details.html)
12:53:31	5570/5570	---M--	200	added ('OK')	image/jpeg	etag:%2284f41d2614fd900f16a03fcf5da95a96%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/img/comment/2.jpg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/img/comment/2.jpg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/courses-details.html)
12:53:32	6438/6438	---M--	200	added ('OK')	image/jpeg	etag:%227f7c65be4afbe3755e4b3a820267a9fa%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/img/comment/3.jpg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/img/comment/3.jpg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/courses-details.html)
12:53:33	12789/12789	---M--	200	added ('OK')	image/jpeg	etag:%2285ddd024e2df0db0c4b1541432c23cb6%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/img/teacher/5.jpg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/img/teacher/5.jpg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/courses-details.html)
12:53:37	105447/105447	---M--	200	added ('OK')	image/jpeg	etag:%22325c255fff8eb53bac40861054c68fef%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/img/event/4.jpg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/img/event/4.jpg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/event.html)
12:53:38	98106/98106	---M--	200	added ('OK')	image/jpeg	etag:%2286e6186f7bb57f728e4a2d5090eedb75%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/img/event/5.jpg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/img/event/5.jpg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/event.html)
12:53:39	109808/109808	---M--	200	added ('OK')	image/jpeg	etag:%22b6405c1af359e42e198a471b73151feb%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/img/event/6.jpg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/img/event/6.jpg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/event-details.html)
12:53:40	10256/10256	---M--	200	added ('OK')	image/jpeg	etag:%2267b3022ac1914968dcbd25b11d10cca9%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/img/event/7.jpg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/img/event/7.jpg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/event-details.html)
12:53:41	10443/10443	---M--	200	added ('OK')	image/jpeg	etag:%22f437c4d515dd72637a276594383c39ec%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/img/event/8.jpg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/img/event/8.jpg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/event-details.html)
12:53:42	11423/11423	---M--	200	added ('OK')	image/jpeg	etag:%224e023a1b499bf0465c0454036b265f07%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/img/event/9.jpg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/img/event/9.jpg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/event-details.html)
12:53:43	8133/8133	---M--	200	added ('OK')	image/jpeg	etag:%221cdb540413bc18c0e249bf3a3f009bcd%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/img/event/10.jpg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/img/event/10.jpg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/event-details.html)
12:53:44	68299/68299	---M--	200	added ('OK')	image/jpeg	etag:%221da37d9dc88326c391dc878eba81ce34%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/img/latest/5.jpg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/img/latest/5.jpg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/latest-news.html)
12:53:45	66993/66993	---M--	200	added ('OK')	image/jpeg	etag:%22c708e0598919f754297d45e14736fd97%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/img/latest/6.jpg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/img/latest/6.jpg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/latest-news.html)
12:53:46	232221/232221	---M--	200	added ('OK')	image/jpeg	etag:%22386cac1ab6bc00d56a27e9287b9fdeaa%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/img/details/2.jpg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/img/details/2.jpg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/news-details.html)
12:53:47	19766/19766	---M--	200	added ('OK')	image/jpeg	etag:%2261c653b0959a3c029931520882d5eab5%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/img/product/5.jpg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/img/product/5.jpg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/shop-grid.html)
12:53:48	12339/12339	---M--	200	added ('OK')	image/jpeg	etag:%22fae67b17f69b8f9870db129339b00c58%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/img/product/6.jpg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/img/product/6.jpg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/shop-grid.html)
12:53:49	49405/49405	---M--	200	added ('OK')	image/jpeg	etag:%2234e7e71fe29a5086bb6994beb65317eb%22	https://demo.hasthemes.com/educat-v2/educat-v2/educat/img/details/3.jpg	C:/Users/mohdq/Desktop/edumart/educat/demo.hasthemes.com/educat-v2/educat-v2/educat/img/details/3.jpg	(from https://demo.hasthemes.com/educat-v2/educat-v2/educat/product-details.html)
